ID,IP,IP归属地详细信息,登录时间,登录网址,用户UID,会话ID,浏览器,登录操作系统,网页停留时间
17001,22.43.4.98,香港特别行政区,2025-08-28 05:00:40,baidu.com,338482,ddce4221-f4b7-4209-ab7e-4dc36bfea925,Safari,win,285
17002,211.248.107.62,黑龙江省,2025-08-08 14:19:20,weibo.com,148467,b08d8a08-9fe6-48b5-a7ce-be20b178e2be,Safari,win,432
17003,128.48.178.133,山东省,2025-07-30 17:39:40,douyin.com,357370,ad7010f0-9bab-4765-8857-c5033db6a93e,Firefox,win,445
17004,68.39.208.130,新疆维吾尔自治区,2025-04-11 18:08:31,weibo.com,992998,7eb906fa-f9af-4004-824a-bdb4031bc31e,Chrome,linux,307
17005,218.132.81.237,黑龙江省,2025-07-29 06:23:41,douyin.com,117300,15d597cc-6a72-4001-959a-ce77d41ee2b2,Safari,linux,303
17006,191.193.223.47,澳门特别行政区,2025-11-17 22:47:47,douyin.com,878214,bf063a3e-1d0f-4003-be7c-178d4a572406,Safari,安卓,81
17007,84.251.163.128,甘肃省,2025-05-21 15:43:51,github.com,254579,aac28092-8814-4523-bb3a-0569017bb840,Chrome,linux,154
17008,113.176.168.116,江苏省,2025-10-23 19:05:08,qq.com,264713,98969c85-847c-4606-9dc3-f03c0d7776dd,Firefox,win,160
17009,62.91.211.144,甘肃省,2025-10-28 23:48:46,douyin.com,545660,15249e24-ef0e-4cab-ae5c-92ff645e2d5b,Firefox,ios,72
17010,102.244.181.236,浙江省,2025-10-31 07:55:36,jd.com,723209,c201ea19-cca1-4b5b-910a-7a3fb6c96749,Edge,安卓,411
17011,39.243.113.56,台湾省,2025-03-24 20:21:35,baidu.com,392014,7a3c2c68-8235-4f74-afbd-9f5d038f02db,Chrome,ios,104
17012,173.210.248.134,北京市,2025-06-21 03:36:40,bilibili.com,239559,224bfc6e-298a-441d-a2d1-97778e34a7fc,Firefox,macOS,249
17013,203.148.242.11,浙江省,2025-10-08 23:22:52,qq.com,180756,e45dd58d-39ce-4ef1-af50-5a4623c8bb1a,Chrome,ios,101
17014,201.110.163.25,江西省,2025-03-11 17:49:32,aliyun.com,443574,9b47f776-99a0-4cf8-8e9e-e9be54b9940d,Chrome,linux,211
17015,196.182.161.207,西藏自治区,2025-09-24 04:13:40,bilibili.com,587459,00bd28c0-de19-4f25-8a27-767740b17758,Firefox,ios,532
17016,215.199.49.116,山西省,2025-07-12 04:36:21,douyin.com,788757,037002a9-3203-4ebb-98d7-0b8e5d9ad3ff,Firefox,ios,255
17017,128.27.158.45,浙江省,2025-07-07 03:09:39,bilibili.com,912991,acf2f5a9-793d-49ac-a880-4ee63f9412af,Safari,安卓,430
17018,66.225.199.141,浙江省,2025-06-20 14:12:32,github.com,141822,df4e8ed0-dcc5-44d6-b51e-2b73a7ac1f88,Chrome,linux,524
17019,193.93.226.9,新疆维吾尔自治区,2025-01-11 02:52:13,xiaohongshu.com,485367,1afaefc9-4071-4f94-8de8-8e839e9fff22,Edge,macOS,190
17020,132.53.71.175,内蒙古自治区,2025-10-01 03:13:47,baidu.com,505490,5f2de0c3-1d07-44ab-ad5e-0fac0ecfd742,Edge,安卓,252
17021,219.156.246.5,广东省,2025-04-25 11:58:28,douyin.com,500556,eace55b5-9623-4dd9-90eb-aca84ad4f047,Edge,win,169
17022,155.102.250.247,四川省,2025-01-23 19:16:30,douyin.com,189604,b4a81e87-d22f-4386-8cab-e99997130897,Chrome,win,392
17023,167.23.234.21,新疆维吾尔自治区,2025-05-26 10:04:55,xiaohongshu.com,497685,5890601b-4585-40ff-b4e4-b17cd2261254,Firefox,win,28
17024,108.165.114.58,北京市,2025-07-03 14:11:57,taobao.com,207870,10acbba4-a593-45a1-beb6-dfe7edbf0383,Chrome,ios,242
17025,128.151.47.98,福建省,2025-04-16 18:32:31,xiaohongshu.com,961374,c05a9958-dd6b-43eb-b20b-f614ff8156e1,Edge,linux,240
17026,161.47.86.232,湖北省,2025-12-20 12:25:26,baidu.com,795014,ddde41f5-b0ba-4c29-adad-8eb3e95b4271,Edge,win,545
17027,154.14.134.160,广西壮族自治区,2025-01-14 16:53:35,weibo.com,828163,e960c108-debe-4b85-833f-b1798097ab22,Firefox,macOS,415
17028,176.186.132.183,内蒙古自治区,2025-06-08 00:55:14,aliyun.com,978573,9116a5b8-8cee-449c-be41-dfe05b4447f1,Safari,macOS,206
